index,predicted,actual,error,bedroom,bathroom,LT,LB
1034,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
1036,468041073.24415517,460000000.0,0.017480594009032974,2.0,1.0,91.0,50.0
1056,1074358413.7568495,1000000000.0,0.07435841375684953,3.0,2.0,108.0,70.0
1062,390000001.8171387,385000000.0,0.012987017706853694,2.0,1.0,81.0,36.0
1063,390000001.8171387,386000000.0,0.010362699008131275,2.0,1.0,119.0,40.0
1064,390000001.8171387,451000000.0,0.1352549848843932,2.0,1.0,153.0,40.0
1065,390000001.8171387,454000000.0,0.14096915899308662,2.0,1.0,153.0,40.0
1071,471350966.6276087,445000000.0,0.05921565534294094,2.0,1.0,75.0,55.0
1072,470666877.8943938,440000000.0,0.06969744975998592,2.0,1.0,90.0,45.0
1074,454945399.6410953,475000000.0,0.042220211281904674,2.0,1.0,77.0,45.0
1076,454945399.6410953,400000000.0,0.1373634991027382,2.0,1.0,45.0,91.0
1081,469835700.7881397,495000000.0,0.05083696810476828,2.0,1.0,85.0,50.0
1083,461134978.4844871,495000000.0,0.06841418487982401,2.0,1.0,79.0,45.0
1088,390000001.9597517,391000000.0,0.002557539744880498,2.0,1.0,82.0,36.0
1091,472336024.9818228,498000000.0,0.05153408638188195,2.0,1.0,106.0,50.0
1092,390000001.6240059,385000000.0,0.012987017205210165,2.0,1.0,78.0,36.0
1095,454945399.6410953,415000000.0,0.09625397503878381,2.0,1.0,77.0,45.0
1103,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
1104,454945399.6410953,492000000.0,0.07531422837175757,2.0,1.0,77.0,45.0
1121,472991215.38306934,480000000.0,0.01460163461860555,2.0,1.0,107.0,50.0
1128,470807977.89171517,550000000.0,0.14398549474233605,2.0,1.0,153.0,40.0
1130,471100020.5871202,485000000.0,0.028659751366762524,2.0,1.0,100.0,63.0
1137,1179549807.435158,1170000000.0,0.008162228577058133,3.0,2.0,110.0,100.0
