title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota
Rumah Bagus Murah Yogyakarta,640000000.0,3.0,1.0,0.0,109.0,70.0,"Rumah, Siap Huni, Dekat Akses Transportasi",Endang ERA iREA Jogja,2025-03-29 15:39:32.498407,"Kalasan, Sleman",/properti/sleman/hos7891929/,Kalasan,Sleman
RUMAH LUAS DI DEKAT RS HERMINA JOGJA,1500000000.0,3.0,2.0,0.0,150.0,120.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",RINTO TANIZAR,2025-04-05 15:39:32.498409,"Depok, Sleman",/properti/sleman/hos7864590/,Depok,Sleman
Rumah Tengah Kota Jogja,2900000000.0,5.0,3.0,1.0,189.0,220.0,"Rumah, Dekat Pusat Perbelanjaan",Wawan Nurpatria,2025-04-05 15:39:32.498414,"Gondomanan, Yogyakarta",/properti/yogyakarta/hos7743304/,Gondomanan,Yogyakarta
Rumah Tinggal,950000000.0,4.0,1.0,0.0,225.0,110.0,Rumah,Drs. Adji Darmanto S,2025-04-11 15:39:32.498417,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos7674358/,Tegalrejo,Yogyakarta
Rumah 2 Lantai Komplek Perum Pandega Asih,7500000000.0,7.0,4.0,3.0,624.0,1000.0,"Rumah, Siap Huni, Dekat Sekolah",Mira Jogja,2025-04-11 15:39:32.498419,"Caturtunggal, Sleman",/properti/sleman/hos7566413/,Caturtunggal,Sleman
Boutique Villas and Resto,30000000000.0,30.0,30.0,0.0,8000.0,2500.0,Rumah,Wawan Nurpatria,2025-04-05 15:39:32.498421,"Turi, Sleman",/properti/sleman/hos7362310/,Turi,Sleman
Rumah Dekat Pasar Mlati Sleman,5500000000.0,10.0,8.0,0.0,707.0,505.0,Rumah,Endang ERA iREA Jogja,2025-03-13 15:39:32.498426,"Mlati, Sleman",/properti/sleman/hos7424633/,Mlati,Sleman
Rumah Siap Huni Caturtunggal Depok Sleman Area Kampus Ugm,6500000000.0,3.0,2.0,1.0,42.0,300.0,"Rumah, Siap Huni, Dekat Sekolah",Eka Lestari ERA iREA Jogja,2025-03-13 15:39:32.498427,"Caturtunggal, Sleman",/properti/sleman/hos7372973/,Caturtunggal,Sleman
RUMAH BESAR DI KOTA BARU,20000000000.0,8.0,8.0,0.0,778.0,600.0,Rumah,Wawan Nurpatria,2025-04-05 15:39:32.498428,"Kota Baru, Yogyakarta",/properti/yogyakarta/hos7345234/,Kota Baru,Yogyakarta
"Rumah Full Furnished Monjali Lempongsari dekat UGM, YKPN Palagan, Plemburan, Hyatt di perumahan",999000000.0,4.0,1.0,0.0,100.0,110.0,"Rumah, Full Furnished, Bebas Banjir, Dekat Akses Transportasi",Optima Property,2025-04-05 15:39:32.498431,"Mlati, Sleman",/properti/sleman/hos7239774/,Mlati,Sleman
Rumah Tengah Kota Jogjakarta,990000000.0,5.0,3.0,0.0,189.0,112.0,"Rumah, Dekat Sekolah",RINTO TANIZAR,2025-04-05 15:39:32.498433,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos7075399/,Wirobrajan,Yogyakarta
Rumah Luas 1000 Dekat Jogja Bay SD Model Stadion Maguwo,3500000000.0,5.0,3.0,1.0,946.0,300.0,"Rumah, Dekat Sekolah, Dekat Tempat Wisata",tri indarto,2025-04-10 15:39:32.498435,"Ngemplak, Sleman",/properti/sleman/hos7072098/,Ngemplak,Sleman
Rumah baru minimalis dekat kampus UMY 400jutaan,593000000.0,2.0,1.0,0.0,86.0,45.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Irna sushenti,2025-04-05 15:39:32.498436,"Kasihan, Bantul",/properti/bantul/hos7036095/,Kasihan,Bantul
Rumah Cantik Purwomartani,650000000.0,3.0,2.0,0.0,118.0,60.0,Rumah,Surya Property,2025-03-13 15:39:32.498459,"Purwomartani, Yogyakarta",/properti/yogyakarta/hos2968571/,Purwomartani,Yogyakarta
Rumah Baru Mewah dalam Perumahan Elit Hyarta Residence Jalan Palagan,6500000000.0,4.0,3.0,2.0,200.0,150.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Faza Jogja ID Property,2025-04-05 15:39:32.498461,"Sleman, Sleman",/properti/sleman/hos2875437/,Sleman,Sleman
Rumah Mewah Minimalis Modern Dekat Ugm,1700000000.0,3.0,3.0,2.0,136.0,111.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",Santi Properti,2025-04-11 15:39:32.498466,"Ngaglik, Sleman",/properti/sleman/hos18100103/,Ngaglik,Sleman
Rumah Siap Huni Dijual Di Sedayu Dekat Kampus Mercu Buana,495000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-04-11 15:39:32.498468,"Sedayu, Bantul",/properti/bantul/hos18099884/,Sedayu,Bantul
"Dijual Rumah Siap Huni Akses Mudah Dekat Polsek Sedayu, Bantul",495000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-04-11 15:39:32.498470,"Sedayu, Bantul",/properti/bantul/hos18099879/,Sedayu,Bantul
Rumah Murah Harga 300 Jutaan Lokasi Strategis Di Seyegan Sleman,330000000.0,2.0,1.0,1.0,60.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Mey Wastu,2025-04-11 15:39:32.498471,"Seyegan, Sleman",/properti/sleman/hos18099871/,Seyegan,Sleman
"Dijual Rumah Di Dalam Perumahan Mewah Seyegan, Sleman",330000000.0,2.0,1.0,1.0,60.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Mey Wastu,2025-04-11 15:39:32.498472,"Seyegan, Sleman",/properti/sleman/hos18099851/,Seyegan,Sleman
Rumah Murah Hanya 299JT Di Metes Sedayu Jogja,299000000.0,2.0,1.0,1.0,72.0,36.0,"Rumah, Full Furnished, Dekat Sekolah",Adi Sugeng Purnama Wastu,2025-04-10 15:39:32.498473,"Sedayu, Bantul",/properti/bantul/hos18099670/,Sedayu,Bantul
Rumah Murah Dekat Rs Mitra Sehat Sekolah Kesatuan Bangsa,270000000.0,2.0,1.0,1.0,60.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Kawan Property,2025-04-10 15:39:32.498474,"Sedayu, Bantul",/properti/bantul/hos18099663/,Sedayu,Bantul
Rumah Murah Siap Huni Dijogja Lokasi Strategis Area Maguwoharjo,745000000.0,4.0,2.0,1.0,130.0,90.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",Adi Sugeng Purnama Wastu,2025-04-10 15:39:32.498475,"Ngemplak, Sleman",/properti/sleman/hos18099645/,Ngemplak,Sleman
Rumah Murah Dekat Pln Sedayu Pertamina Rewulu Godean,270000000.0,2.0,1.0,1.0,60.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Kawan Property,2025-04-10 15:39:32.498476,"Sedayu, Bantul",/properti/bantul/hos18099644/,Sedayu,Bantul
"Rumah Murah Di Sleman Dekat Polsek Seyegan, Yogyakarta",330000000.0,2.0,1.0,1.0,60.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Ibadah",Riana Wastu,2025-04-10 15:39:32.498477,"Seyegan, Sleman",/properti/sleman/hos18099599/,Seyegan,Sleman
Rumah Mewah Di Ngaglik Private Pool Dekat Hamzah Batik Kaliurang,4900000000.0,4.0,4.0,1.0,262.0,300.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Riana Wastu,2025-04-10 15:39:32.498478,"Ngaglik, Sleman",/properti/sleman/hos18099535/,Ngaglik,Sleman
Villa Murah Minimalis Kekinian Tanah Luas Di Pakem Sleman,1500000000.0,2.0,2.0,0.0,683.0,500.0,"Rumah, Bebas Banjir",Ruth Wastu,2025-04-10 15:39:32.498480,"Pakem, Sleman",/properti/sleman/hos18095451/,Pakem,Sleman
"Rumah Legalitas SHM Pbg Dekat Maguwoharjo, Sleman",943000000.0,3.0,2.0,0.0,150.0,80.0,"Rumah, Bebas Banjir",Ruth Wastu,2025-04-10 15:39:32.498481,"Ngemplak, Sleman",/properti/sleman/hos18095508/,Ngemplak,Sleman
"Rumah Murah, Dekat Sma Negeri 1 Minggir, Sleman",350000000.0,2.0,1.0,0.0,104.0,50.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",Ruth Wastu,2025-04-10 15:39:32.498483,"Moyudan, Sleman",/properti/sleman/hos18095891/,Moyudan,Sleman
Jual Rumah Di Wedomartani Dekat Stadiun Maguwoharjo,820000000.0,3.0,2.0,1.0,120.0,80.0,"Rumah, Dekat Sekolah",Andyanto kurniawan,2025-04-10 15:39:32.498484,"Ngemplak, Sleman",/properti/sleman/hos18099330/,Ngemplak,Sleman
Rumah Siap Bangun Model Joglo Ada Private Pool Dekat Hyatt Regency,3550000000.0,5.0,5.0,2.0,334.0,135.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andy Wastu,2025-04-10 15:39:32.498485,"Mlati, Sleman",/properti/sleman/hos18099266/,Mlati,Sleman
1 Unit Rumah Secondary Semi Furnsihed Di Kalasan Dekat Kampus Unriyo,1050000000.0,4.0,2.0,1.0,112.0,160.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Lisa Wastu,2025-04-10 15:39:32.498490,"Kalasan, Sleman",/properti/sleman/hos18099210/,Kalasan,Sleman
"Dijual Rumah Siap Huni Di Purwomartani Kalasan, Dekat Sekolah Budi Mulia Maguwoharjo",775000000.0,3.0,2.0,1.0,106.0,70.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Oki Wastu,2025-04-10 15:39:32.498494,"Purwomartani , Sleman",/properti/sleman/hos18099185/,Purwomartani,Sleman
Rumah Murah Minimalis Di Purwomartani Kalasan Sleman,580000000.0,3.0,1.0,2.0,103.0,50.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Salva Wastu,2025-04-10 15:39:32.498495,"Purwomartani , Sleman",/properti/sleman/hos18099170/,Purwomartani,Sleman
Rumah Second Paling Luas Harga Nego Dekat Kampus Unisa,1850000000.0,3.0,3.0,2.0,329.0,280.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,2025-04-10 15:39:32.498499,"Godean, Sleman",/properti/sleman/hos18099108/,Godean,Sleman
Rumah Joglo Baru Ada Taman Cantik Dekat Ringroad Utara,1790000000.0,3.0,2.0,1.0,109.0,110.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,2025-04-10 15:39:32.498503,"Sleman, Sleman",/properti/sleman/hos18099058/,Sleman,Sleman
Rumah Siap Bangun Model Modern Dekat Jl Godean Km 7,1600000000.0,3.0,3.0,2.0,103.0,120.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Hakim Wastu,2025-04-10 15:39:32.498507,"Godean, Sleman",/properti/sleman/hos18098995/,Godean,Sleman
Rumah Cantik Type Ala Jepang Di Kawasan Gamping Sleman,1950000000.0,3.0,3.0,2.0,119.0,114.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lisa Wastu,2025-04-10 15:39:32.498512,"Gamping, Sleman",/properti/sleman/hos18098946/,Gamping,Sleman
Rumah Mewah Di Jakal Dekat Kampus Uii,1400000000.0,3.0,2.0,2.0,108.0,135.0,"Rumah, Dekat Sekolah",Hakim Wastu,2025-04-10 15:39:32.498516,"Ngaglik, Sleman",/properti/sleman/hos18098907/,Ngaglik,Sleman
Villa Cantik View Menawan Di Jogja Selatan Deket Umy,3190000000.0,4.0,4.0,2.0,282.0,195.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Hakim Wastu,2025-04-10 15:39:32.498521,"Kasihan, Bantul",/properti/bantul/hos18098849/,Kasihan,Bantul
Rumah Modern 2 Lantai All In Dekat Kampus Uii Di Ngaglik Sleman,1400000000.0,3.0,2.0,2.0,108.0,135.0,"Rumah, Dekat Sekolah",HAGI WASTU,2025-04-10 15:39:32.498525,"Ngaglik, Sleman",/properti/sleman/hos18098805/,Ngaglik,Sleman
Rumah Murah Siap Huni Di Sleman Dekat Sch Dan Pemda Sleman,770000000.0,3.0,2.0,1.0,111.0,60.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Pusat Perbelanjaan",HAGI WASTU,2025-04-10 15:39:32.498526,"Sleman, Sleman",/properti/sleman/hos18098748/,Sleman,Sleman
"Rumah Minimalis Modern Di Jl Magelang, 900 Meter Ke Rsud Sleman",495000000.0,2.0,1.0,1.0,112.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Landmark",Kurnia,2025-04-10 15:39:32.498529,"Sleman, Sleman",/properti/sleman/hos18098688/,Sleman,Sleman
"Rumah Asri, 400 Jtan Cocok Untuk Hunian di Jl Magelang Km 12",495000000.0,2.0,1.0,1.0,112.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Augi,2025-04-10 15:39:32.498530,"Minomartani , Sleman",/properti/sleman/hos18098648/,Minomartani,Sleman
Rumah Sorogenen utara Bandara Adisucipto,1800000000.0,3.0,3.0,2.0,115.0,122.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Sekolah",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498531,"Ngaglik, Sleman",/properti/sleman/hos18098620/,Ngaglik,Sleman
Rumah Murah Modern Di Purwomartani Kalasan Sleman,520000000.0,2.0,1.0,0.0,81.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Wisata",Salva Wastu,2025-04-10 15:39:32.498532,"Purwomartani , Sleman",/properti/sleman/hos18098598/,Purwomartani,Sleman
Rumah Baru dekat PPPG Perum sukoharjo,850000000.0,3.0,2.0,1.0,125.0,70.0,"Rumah, Dekat Sekolah, Dekat Landmark",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498533,"Ngaglik, Sleman",/properti/sleman/hos18098584/,Ngaglik,Sleman
RUMAH SCANDINAVIAN TROPIS DEKAT KE KAMPUS UII,1650000000.0,3.0,3.0,2.0,121.0,150.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Landmark",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498534,"Ngaglik, Sleman",/properti/sleman/hos18098551/,Ngaglik,Sleman
Rumah 2 Lantai Industrial Di Belakang Uii Ngaglik Sleman,1400000000.0,3.0,2.0,0.0,108.0,135.0,"Rumah, Bebas Banjir, Dekat Sekolah",Ruth Wastu,2025-04-10 15:39:32.498535,"Ngaglik, Sleman",/properti/sleman/hos18095356/,Ngaglik,Sleman
"Rumah Modern Di Mlati Dekat Sekolah Al Azhar, Yogyakarta",799000000.0,3.0,2.0,0.0,111.0,60.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",Ruth Wastu,2025-04-11 15:39:32.498537,"Mlati, Sleman",/properti/sleman/hos18095163/,Mlati,Sleman
"Rumah Minimalis Di Sewon Dekat Pasar Seni Gabusan, Bantul",580000000.0,3.0,2.0,0.0,126.0,75.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Pusat Perbelanjaan",Ruth Wastu,2025-04-10 15:39:32.498538,"Sewon, Bantul",/properti/bantul/hos18095095/,Sewon,Bantul
"Rumah Mewah Di Sleman Dekat Embung Senja, Mlati",1850000000.0,4.0,3.0,0.0,164.0,190.0,"Rumah, Siap Huni",Ruth Wastu,2025-04-10 15:39:32.498539,"Mlati, Sleman",/properti/sleman/hos18095063/,Mlati,Sleman
Rumah Baru Murah Harga 400 Jutaan Dekat Dengan Pasar Sleman,407000000.0,2.0,1.0,1.0,108.0,42.0,"Rumah, Dekat Sekolah, Dekat Landmark",Anas Wastu,2025-04-10 15:39:32.498541,"Sleman, Sleman",/properti/sleman/hos18098461/,Sleman,Sleman
Rumah dengan Tanah super Luas Jakal Km 10,1950000000.0,4.0,2.0,2.0,665.0,125.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498542,"Kasihan, Bantul",/properti/bantul/hos18098455/,Kasihan,Bantul
RUMAH CANTIK TEPI JALAN ASPAL MANTRIJERON,760000000.0,3.0,3.0,1.0,154.0,77.0,"Rumah, Dekat Tempat Wisata",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498543,"Depok, Sleman",/properti/sleman/hos18098411/,Depok,Sleman
Rumah Minimalis Modern Dekat Uii,870000000.0,3.0,2.0,1.0,158.0,80.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Santi Properti,2025-04-10 15:39:32.498546,"Ngaglik, Sleman",/properti/sleman/hos18098385/,Ngaglik,Sleman
"Rumah timur pemancingan Kadisoka, Purwomartani",750000000.0,3.0,2.0,1.0,122.0,70.0,"Rumah, Dekat Akses Transportasi",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498547,"Mlati, Sleman",/properti/sleman/hos18098368/,Mlati,Sleman
Rumah baru dekat RS Hermina Maguwo,875000000.0,3.0,2.0,1.0,112.0,95.0,"Rumah, Dekat Fasilitas Kesehatan",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498548,"Ngaglik, Sleman",/properti/sleman/hos18098246/,Ngaglik,Sleman
Rumah Baru Eksklusif Dekat Ugm Yogyakarta,1900000000.0,3.0,2.0,0.0,136.0,165.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Krismastanto,2025-04-10 15:39:32.498553,"Mlati, Sleman",/properti/sleman/hos18097747/,Mlati,Sleman
Rumah Modern Di Gamping Sleman Dengan View Terbaik,817000000.0,2.0,2.0,1.0,103.0,76.0,"Rumah, Dekat Sekolah",Salva Wastu,2025-04-10 15:39:32.498554,"Gamping, Sleman",/properti/sleman/hos18097698/,Gamping,Sleman
Perumahan Asri Dan Nyaman 233 Juta di Jl Prambanan Manisrenggo,233000000.0,2.0,1.0,1.0,60.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Kurnia,2025-04-10 15:39:32.498556,"Prambanan, Sleman",/properti/sleman/hos18097630/,Prambanan,Sleman
Guest House Joglo Full Furnished Sidoarum,9800000000.0,10.0,8.0,10.0,1248.0,1000.0,"Rumah, Full Furnished",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498557,"Depok, Sleman",/properti/sleman/hos18097592/,Depok,Sleman
"Perumahan Palagan Jogja, Fasilitas Gym Dan Club House",3760000000.0,4.0,4.0,1.0,145.0,178.0,Rumah,Victor Viva,2025-04-10 15:39:32.498559,"Mlati, Sleman",/properti/sleman/hos18097571/,Mlati,Sleman
Rumah Nyaman Dalam Perumahan Di Kalasan 500JTan,550000000.0,3.0,2.0,1.0,88.0,110.0,"Rumah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata, Dekat Tempat Ibadah",DINA,2025-04-10 15:39:32.498561,"Kalasan, Sleman",/properti/sleman/hos18097479/,Kalasan,Sleman
"Jual Rumah Konsep Kontemporer, 300 Jtan Dekat Pintu Tol Prambanan",340000000.0,2.0,1.0,1.0,84.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Fasilitas Kesehatan",Augi,2025-04-10 15:39:32.498562,"Berbah, Sleman",/properti/sleman/hos18097297/,Berbah,Sleman
Rumah baru dekat kampus Amikom Condong Catur,895000000.0,2.0,1.0,2.0,92.0,75.0,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498563,"Depok, Sleman",/properti/sleman/hos18097002/,Depok,Sleman
"Rumah Modern Klasik 2 Lantai Dekat Rumah Sakit Uad, Ngemplak",1650000000.0,3.0,3.0,0.0,130.0,130.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Ruth Wastu,2025-04-10 15:39:32.498564,"Ngemplak, Sleman",/properti/sleman/hos18095015/,Ngemplak,Sleman
"Rumah Full Furnished 2 Lantai Di Depok, Dekat Kampus Ugm",1950000000.0,3.0,3.0,1.0,128.0,188.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Ruth Wastu,2025-04-10 15:39:32.498566,"Depok, Sleman",/properti/sleman/hos18094932/,Depok,Sleman
"Rumah 2 Lantai Siap Huni Di Sleman, Dekat Sma Negeri 2 Ngaglik",1490000000.0,4.0,3.0,0.0,104.0,136.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Ruth Wastu,2025-04-10 15:39:32.498567,"Ngaglik, Sleman",/properti/sleman/hos18094896/,Ngaglik,Sleman
"Rumah Mewah 2 Lantai Di Godean Dekat Jalan Godean Km 7, Sleman",1950000000.0,3.0,2.0,0.0,134.0,105.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Ruth Wastu,2025-04-10 15:39:32.498568,"Godean, Sleman",/properti/sleman/hos18094849/,Godean,Sleman
Rumah Cantik Murah di Banguntapan Bantul Dekat Ringroad Giwangan,489000000.0,2.0,1.0,1.0,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-04-10 15:39:32.498569,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18096492/,Kotagede,Yogyakarta
Rumah Harga Fantastis Mulai 100 Jt an Dekat Candi Prambanan,188000000.0,1.0,1.0,1.0,60.0,22.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Hanan,2025-04-10 15:39:32.498570,"Ngaglik, Sleman",/properti/sleman/hos18096436/,Ngaglik,Sleman
Rumah Baru View Sawah tepi jalan utama Maguwo,1500000000.0,5.0,3.0,2.0,125.0,156.0,"Rumah, Dekat Sekolah, Dekat Tempat Wisata",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498571,"Depok, Sleman",/properti/sleman/hos18096408/,Depok,Sleman
Rumah Baru Modern Purwomartani Sleman,1850000000.0,4.0,3.0,2.0,150.0,170.0,"Rumah, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498572,"Depok, Sleman",/properti/sleman/hos18096275/,Depok,Sleman
Rumah Baru Furnished utara Jogjabay Maguwo,1800000000.0,3.0,2.0,2.0,125.0,105.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498573,"Mlati, Sleman",/properti/sleman/hos18096053/,Mlati,Sleman
"Rumah Semi Furnished SHM di 170 M Jl. Kaliurang Km 7, Yogyakarta",2500000000.0,6.0,4.0,2.0,240.0,210.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Adha Maulana,2025-04-10 15:39:32.498574,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos18095882/,Kaliurang,Yogyakarta
"1 Unit Terakhir, Rumah Murah 200 Jt An di Barat Bogem",235000000.0,2.0,1.0,1.0,73.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Ibadah",Hanan,2025-04-10 15:39:32.498576,"Prambanan, Sleman",/properti/sleman/hos18095871/,Prambanan,Sleman
RUMAH BARU KOTAGEDE KODYA JOGJA,580000000.0,2.0,1.0,1.0,66.0,45.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498577,"Gamping, Sleman",/properti/sleman/hos18095849/,Gamping,Sleman
"Rumah Baru Unfurnished SHM di Dekat Jl. Kaliurang Km 7, Yogyakarta",895000000.0,2.0,1.0,1.0,84.0,48.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Adha Maulana,2025-04-10 15:39:32.498578,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos18095830/,Kaliurang,Yogyakarta
"Rumah 2 Lantai, Baru, Dekat Jalan Jogja Wonosari Km 7",920000000.0,3.0,3.0,1.0,107.0,121.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Wastu,2025-04-10 15:39:32.498579,"Banguntapan, Bantul",/properti/bantul/hos18095768/,Banguntapan,Bantul
Rumah Modern Limasan Ditimur Sd It Ibnu Abbas 1 Godean,815000000.0,3.0,2.0,1.0,115.0,75.0,"Rumah, Bebas Banjir, Dekat Sekolah",Kurnia,2025-04-10 15:39:32.498580,"Godean, Sleman",/properti/sleman/hos18095749/,Godean,Sleman
Rumah Baru Dalam Perumahan Elit Dekat Ugm,1700000000.0,3.0,3.0,2.0,136.0,111.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Tempat Ibadah",Rumah Jogja Cantik,2025-04-10 15:39:32.498581,"Kaliurang, Sleman",/properti/sleman/hos18095552/,Kaliurang,Sleman
2 Rumah dengan Tanah luas Dekat Pasar Jangkang,1600000000.0,5.0,4.0,2.0,300.0,200.0,Rumah,Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498582,"Ngaglik, Sleman",/properti/sleman/hos18095536/,Ngaglik,Sleman
Dijual Rumah Nyaman Dan Strategis Dekat Ke Jl Magelang,495000000.0,2.0,1.0,1.0,112.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Landmark",DINA,2025-04-10 15:39:32.498583,"Seyegan, Sleman",/properti/sleman/hos18095535/,Seyegan,Sleman
Rumah Cantik Dalam Perum Area Jogja Utara,350000000.0,1.0,1.0,1.0,97.0,90.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",umi susanti,2025-04-11 15:39:32.498584,"Turi, Sleman",/properti/sleman/hos18095479/,Turi,Sleman
Rumah Hook di Pakem Sleman Dekat Wisata Kaliurang Uii Free Gazebo,985000000.0,3.0,1.0,1.0,208.0,65.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-04-10 15:39:32.498586,"Pakem, Sleman",/properti/sleman/hos18095464/,Pakem,Sleman
Rumah baru cluster Jalan kaliurang km 13,875000000.0,3.0,2.0,1.0,145.0,85.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Jogjarumahcom yogyakarta,2025-04-10 15:39:32.498587,"Ngaglik, Sleman",/properti/sleman/hos18095426/,Ngaglik,Sleman
Rumah Gaya Scandinavian di Karangmojo Gunungkidul Hanya 200Jt An,280000000.0,2.0,1.0,1.0,105.0,40.0,"Rumah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Andri KIMahouse,2025-04-10 15:39:32.498588,"Karangmojo, Gunung Kidul",/properti/gunung-kidul/hos18095369/,Karangmojo,Gunung Kidul
Rumah Carport Luas Dan 3KT di Sleman,720000000.0,3.0,1.0,2.0,120.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rida Property,2025-04-10 15:39:32.498589,"Ngemplak, Sleman",/properti/sleman/hos18095334/,Ngemplak,Sleman
